Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,Hibrit,LPG & Benzin,Coupe,Hatchback/3,Hatchback/5,MPV,Sedan,Station wagon,Arkadan İtiş,Önden Çekiş,-,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
167000,ANKARA ,20089116,15 Temmuz 2022,Hyundai,Accent,1.5 1.5i GLS,2001,213000,1495,102,6.9,45,1 değişen,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
217500,OSMANİYE ,20536764,15 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2011,220000,1399,97,6.5,45,3 boyalı,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
227000,MANİSA ,20093923,15 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2012,184000,1248,85,4.9,45,"2 değişen, 4 boyalı",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
420000,KASTAMONU ,20536117,15 Temmuz 2022,Hyundai,i20,1.2 MPI Elite Blue,2015,136000,1248,84,5.0,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
128000,KONYA ,20535325,15 Temmuz 2022,Hyundai,Accent,1.3 1.3i,2000,219339,1341,75,6.4,45,Tamamı orjinal,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
345000,GAZİANTEP ,20535263,15 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2017,147000,1582,136,4.5,43,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
215000,MUĞLA ,20535196,15 Temmuz 2022,Hyundai,Getz,1.5 VGT HY KLM,2006,145000,1493,110,4.5,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
160000,MERSİN ,20534468,15 Temmuz 2022,Hyundai,Accent,1.5 1.5i GL,2001,255000,1495,102,6.9,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
255000,İSTANBUL ,20535338,15 Temmuz 2022,Hyundai,Accent Era,1.4 Select,2008,145000,1399,97,7.6,45,1 boyalı,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
165000,KİLİS ,20534610,15 Temmuz 2022,Hyundai,Getz,1.3 GLS,2006,163000,1341,82,6.2,45,"1 değişen, 4 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
399900,İZMİR ,20410997,15 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2016,136021,1368,100,6.4,50,3 boyalı,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
319900,İZMİR ,20277517,15 Temmuz 2022,Hyundai,i10,1.2 D-CVVT Elite,2013,78230,1248,87,5.9,40,1 değişen,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
389000,BURSA ,17428747,15 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2016,88600,1582,136,4.6,43,2 değişen,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
180000,GAZİANTEP ,20536366,15 Temmuz 2022,Hyundai,i20 Troy,1.2 DOHC Team,2011,207100,1248,78,5.1,45,8 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
530000,TUNCELİ ,20533183,15 Temmuz 2022,Hyundai,i30,1.6 CRDi Elite,2015,90000,1582,136,4.4,53,Tamamı orjinal,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
358000,NİĞDE ,20535359,15 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2013,69000,1582,128,4.4,43,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
190000,İSTANBUL ,20536186,15 Temmuz 2022,Hyundai,Getz,1.5 CRDi GL Active,2005,116000,1493,82,5.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
310000,GAZİANTEP ,20534831,15 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2015,235000,1582,128,4.4,43,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
190000,KOCAELİ ,19844694,15 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi Select,2010,253000,1493,110,4.6,45,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
254000,SİVAS ,20083998,14 Temmuz 2022,Hyundai,i20,1.2 MPI Jump,2014,117000,1248,84,5.1,50,"1 değişen, 5 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
391000,İSTANBUL ,18916958,14 Temmuz 2022,Hyundai,i20,1.2 MPI Elite Blue,2016,93000,1248,84,5.0,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
152000,ANKARA ,20535315,14 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi Start,2011,249000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
265000,MANİSA ,20420482,14 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2013,119000,1248,85,4.9,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
180000,ANTALYA ,20422032,14 Temmuz 2022,Hyundai,Getz,1.5 CRDi VGT Start,2010,223000,1493,88,4.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
264500,EDİRNE ,20420688,14 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Select,2010,143300,1493,110,5.9,45,Belirtilmemiş,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
225000,ORDU ,20533453,14 Temmuz 2022,Hyundai,i20,1.2 MPI Jump,2014,95300,1248,84,5.1,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
349000,BALIKESİR ,20532798,14 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2015,118000,1248,84,5.1,50,3 boyalı,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
352900,SAMSUN ,20532267,14 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2014,121250,1582,128,4.4,43,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
310000,RİZE ,19863483,14 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2014,110000,1248,85,4.9,45,6 boyalı,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
233000,KOCAELİ ,20533369,14 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2011,140000,1399,97,6.5,45,"2 değişen, 3 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
127000,BURSA ,20531793,14 Temmuz 2022,Hyundai,Accent,1.3 LX,2001,193000,1341,86,6.7,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
160000,ORDU ,20528010,14 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2005,181000,1493,82,5.5,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
315000,MANİSA ,20532096,14 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2018,195350,1396,90,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
365000,İSTANBUL ,20532432,14 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2016,111000,1396,90,3.9,45,1 değişen,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
78000,ANKARA ,20532515,14 Temmuz 2022,Hyundai,Accent,1.3 LX,2000,206000,1341,86,6.1,45,"5 değişen, 5 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
353750,ANKARA ,20531318,14 Temmuz 2022,Hyundai,i20,1.4 MPI Jump,2018,120535,1368,100,6.4,50,"2 değişen, 2 boyalı",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
467750,İSTANBUL ,20531663,14 Temmuz 2022,Hyundai,i20,1.4 MPI Elite Smart,2017,41250,1368,100,6.4,50,1 değişen,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
212000,BOLU ,20533048,14 Temmuz 2022,Hyundai,Getz,1.5 VGT HY KLM,2010,150000,1493,110,4.5,45,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
215000,GAZİANTEP ,20531786,14 Temmuz 2022,Hyundai,i20 Troy,1.4 CRDi Team,2011,287000,1396,75,4.2,45,"3 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
210000,İSTANBUL ,19986800,14 Temmuz 2022,Hyundai,Getz,1.5 CRDi Active,2006,128830,1493,88,4.5,45,3 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
285000,AKSARAY ,19099625,14 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2015,228000,1396,90,3.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
435000,GAZİANTEP ,20532806,14 Temmuz 2022,Hyundai,Elantra,1.6 CRDi Elite,2016,155000,1582,136,4.5,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
342900,ADANA ,20533109,14 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2013,65000,1582,128,4.4,43,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
150000,TOKAT ,20532167,14 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2003,264363,1493,82,5.5,45,7 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
150000,KÜTAHYA ,20532659,14 Temmuz 2022,Hyundai,Elantra,1.6 GLS,2004,300000,1599,107,7.4,55,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
411500,İSTANBUL ,20532913,14 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2015,21000,1248,84,5.1,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
330000,GAZİANTEP ,20532696,14 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2015,185000,1582,136,4.5,43,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
160000,MANİSA ,20532144,14 Temmuz 2022,Hyundai,Accent,1.6 Admire,2004,214000,1599,112,8.0,45,"3 değişen, 6 boyalı",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
137500,BATMAN ,20014233,14 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2008,249000,1493,110,4.6,45,"3 değişen, 10 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
247000,İSTANBUL ,20532193,14 Temmuz 2022,Hyundai,i20,1.2 MPI Elite Blue,2015,223000,1248,84,5.0,50,"3 değişen, 9 boyalı",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
172500,İSTANBUL ,20531488,14 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2008,204000,1493,110,4.6,45,"2 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
225000,ERZİNCAN ,20531726,14 Temmuz 2022,Hyundai,Accent Era,1.4 Start,2009,167000,1399,97,6.5,45,1 değişen,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
134500,ELAZIĞ ,20531718,14 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2003,245000,1493,82,5.5,45,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
479000,SAMSUN ,20531874,14 Temmuz 2022,Hyundai,Elantra,1.6 CRDi Style Plus,2017,114000,1582,136,4.1,50,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
320000,ISPARTA ,20528268,14 Temmuz 2022,Hyundai,i30,1.6 CRDi Mode,2010,130000,1582,115,4.7,53,"1 değişen, 3 boyalı",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
317750,ELAZIĞ ,20532209,14 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Mode Plus,2012,142000,1396,108,6.3,43,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
298000,AMASYA ,20532230,14 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2014,66000,1248,85,4.9,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
219000,MERSİN ,20531669,14 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi Start,2012,274000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
177500,BİLECİK ,20527405,14 Temmuz 2022,Hyundai,Getz,1.4 DOHC AB AC,2007,188000,1399,97,6.0,45,"1 değişen, 5 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
451000,ANKARA ,20527591,14 Temmuz 2022,Hyundai,i20,1.4 MPI Elite Smart,2016,90000,1368,100,6.4,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
565000,İSTANBUL ,19870856,14 Temmuz 2022,Hyundai,i20,1.0 T-GDI Style,2021,1000,998,100,5.2,40,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
345000,İSTANBUL ,19402519,14 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2018,150000,1396,90,3.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
185005,İSTANBUL ,20531895,14 Temmuz 2022,Hyundai,Getz,1.6 Cool,2006,178500,1599,105,6.1,45,"1 değişen, 3 boyalı",1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
205000,SAMSUN ,20527530,14 Temmuz 2022,Hyundai,Accent Era,1.4 Start,2010,199000,1399,97,6.5,45,"3 değişen, 6 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
347000,İSTANBUL ,20531731,14 Temmuz 2022,Hyundai,i20,1.2 MPI Elite Blue,2015,91800,1248,84,5.0,50,"2 değişen, 1 boyalı",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
308000,TEKİRDAĞ ,20528318,14 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Biz,2014,133700,1582,136,4.4,43,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
535000,ORDU ,20531702,14 Temmuz 2022,Hyundai,Elantra,1.6 MPI Style,2021,7044,1598,123,6.2,47,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
382500,DÜZCE ,20531892,14 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2016,136281,1582,136,4.6,43,1 değişen,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
243300,İSTANBUL ,20531379,14 Temmuz 2022,Hyundai,i20,1.2 MPI Team,2010,102300,1248,78,5.2,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
146000,İZMİR ,20531326,14 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2004,220000,1493,82,5.5,45,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
66500,YOZGAT ,20043267,14 Temmuz 2022,Hyundai,Excel,1.5 LS,1994,363000,1468,71,0.0,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
230000,İSTANBUL ,20528228,14 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2009,156000,1493,110,4.6,45,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
385000,TOKAT ,20530653,14 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2016,94500,1582,136,4.5,43,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
230000,İSTANBUL ,20530256,14 Temmuz 2022,Hyundai,i30,1.4 CVVT Team,2009,215000,1396,109,6.1,53,1 değişen,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
85000,BALIKESİR ,20530934,14 Temmuz 2022,Hyundai,Accent,1.3 LS,1998,230000,1341,75,0.0,45,Tamamı boyalı,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
329500,ANKARA ,20530862,14 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2016,87000,1396,90,3.9,45,1 değişen,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
165000,ŞANLIURFA ,20531377,14 Temmuz 2022,Hyundai,Getz,1.3 GLS,2006,172000,1341,82,6.2,45,"1 değişen, 3 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
340000,MALATYA ,19224106,14 Temmuz 2022,Hyundai,Accent Blue,1.4 D-CVVT Mode,2015,105000,1368,100,5.9,43,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
475000,ERZURUM ,20502148,14 Temmuz 2022,Hyundai,Elantra,1.6 CRDi Elite,2016,103000,1582,136,4.1,50,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
234750,İSTANBUL ,20531336,14 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2012,170000,1396,90,4.3,45,1 değişen,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
229000,ANKARA ,19932024,14 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi Mode,2012,175000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
378750,ANKARA ,20531244,14 Temmuz 2022,Hyundai,i20,1.4 MPI Jump,2018,131000,1368,100,6.4,50,4 boyalı,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
354000,GAZİANTEP ,20530870,14 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2016,118550,1248,84,5.1,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
368750,ANKARA ,20531200,14 Temmuz 2022,Hyundai,i20,1.4 MPI Jump,2018,134000,1368,100,6.4,50,"1 değişen, 4 boyalı",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
157000,GAZİANTEP ,20531109,14 Temmuz 2022,Hyundai,Accent,1.3 Admire,2003,112000,1341,86,6.7,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
227500,ADIYAMAN ,20531156,14 Temmuz 2022,Hyundai,Getz,1.4 DOHC Start,2010,99000,1399,97,6.0,45,Tamamı orjinal,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
264000,MERSİN ,15954218,14 Temmuz 2022,Hyundai,Elantra,1.6 GLS,2005,115000,1599,107,7.4,55,2 boyalı,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
228000,GAZİANTEP ,20530751,14 Temmuz 2022,Hyundai,i30,1.6 CVVT Mode,2010,221000,1597,122,6.9,53,4 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
227000,KAHRAMANMARAŞ ,20530846,14 Temmuz 2022,Hyundai,Elantra,1.6 GLS,2006,278000,1599,107,7.4,55,3 boyalı,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
438750,ANKARA ,20530932,14 Temmuz 2022,Hyundai,i10,1.2 MPI Style,2020,23810,1197,84,4.9,36,Belirtilmemiş,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
115000,ANKARA ,20529647,14 Temmuz 2022,Hyundai,Accent,1.5 GLS,1999,202000,1495,92,7.8,45,Belirtilmemiş,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
220000,KOCAELİ ,20527979,14 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Sense,2012,184000,1248,85,4.9,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
455000,ANKARA ,20530593,14 Temmuz 2022,Hyundai,i20 Active,1.4 MPi Elite,2018,55000,1368,100,6.7,50,1 boyalı,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
242000,ANTALYA ,20530265,14 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2007,125000,1399,97,6.5,45,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
450000,ERZİNCAN ,20528378,14 Temmuz 2022,Hyundai,i20 Active,1.4 MPi Elite,2017,65000,1368,100,6.7,50,4 değişen,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
465000,ÇANKIRI ,20530446,14 Temmuz 2022,Hyundai,Elantra,1.6 D-CVVT Style,2017,62000,1591,127,6.5,50,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
385000,ANKARA ,20529826,14 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2017,129000,1582,136,4.6,43,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
523750,ANKARA ,20530588,14 Temmuz 2022,Hyundai,i20,1.0 T-GDI Style Plus,2020,23450,998,100,5.2,40,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
98000,GAZİANTEP ,20530119,14 Temmuz 2022,Hyundai,Accent,1.3 LS,1998,260000,1341,75,0.0,45,Tamamı orjinal,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
255000,KAYSERİ ,20530419,14 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2009,182000,1399,97,6.5,45,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
236750,DENİZLİ ,20055321,14 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2012,184000,1396,90,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
156000,BURSA ,20527227,14 Temmuz 2022,Hyundai,Accent,1.3 Admire,2005,254000,1341,86,6.7,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
375500,ARTVİN ,20530404,14 Temmuz 2022,Hyundai,i20,1.2 MPI Elite Blue,2015,70000,1248,84,5.0,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
177500,KIRIKKALE ,20086586,14 Temmuz 2022,Hyundai,Accent,1.6 Admire,2005,208000,1599,112,8.0,45,1 değişen,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
328000,GAZİANTEP ,20087404,14 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2012,137000,1582,128,4.4,43,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
379900,İZMİR ,20530290,14 Temmuz 2022,Hyundai,i20,1.4 MPI Jump,2016,68094,1368,100,6.2,50,"2 değişen, 1 boyalı",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
150000,ANKARA ,20528739,14 Temmuz 2022,Hyundai,Getz,1.5 CRDi Classic,2008,317000,1493,88,4.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
424900,İZMİR ,20530270,14 Temmuz 2022,Hyundai,i20,1.4 CRDi Style,2018,41000,1396,90,4.1,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
158000,BALIKESİR ,20529060,14 Temmuz 2022,Hyundai,Accent,1.5 1.5i GLS,2000,210000,1495,102,7.8,45,3 boyalı,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
346000,İSTANBUL ,20528231,14 Temmuz 2022,Hyundai,Accent Blue,1.4 D-CVVT Mode Plus,2014,85500,1368,100,5.9,43,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
340000,ORDU ,20527228,14 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Mode Plus,2014,69500,1396,108,5.9,43,"1 değişen, 1 boyalı",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
340000,ORDU ,20527228,14 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Mode Plus,2014,69500,1396,108,5.9,43,"1 değişen, 1 boyalı",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
310000,İSTANBUL ,20527397,14 Temmuz 2022,Hyundai,i20,1.2 MPI Jump,2015,150000,1248,84,5.1,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
315000,ŞANLIURFA ,20529585,14 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2016,157000,1396,90,3.9,45,2 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
342000,TEKİRDAĞ ,16006291,14 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Mode,2012,68000,1396,108,5.9,43,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
610000,İSTANBUL ,20530134,14 Temmuz 2022,Hyundai,Elantra,1.6 MPI Elite Plus,2020,68000,1591,127,6.7,50,4 boyalı,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
250000,İSTANBUL ,19958067,14 Temmuz 2022,Hyundai,i20,1.2 MPI Jump,2014,68000,1248,84,5.1,50,2 değişen,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
